PassengerId,Passenger_group,HomePlanet_Europa,HomePlanet_Mars,CryoSleep,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Cabin_deck,Cabin_num,Cabin_side,Transported
4204,03,0,0,1,0,1,12.0,0,0.0,0.0,0.0,0.0,0.0,G,691,P,1
4205,01,0,0,0,0,1,37.0,0,0.0,886.0,0.0,58.0,441.0,F,789,S,0
4206,01,0,0,0,0,1,22.0,0,0.0,13.0,524.0,7.0,0.0,F,865,P,0
4207,02,1,0,1,0,0,46.0,0,0.0,0.0,0.0,0.0,0.0,B,163,S,1
4208,01,0,1,0,0,0,37.0,0,326.0,0.0,455.0,2.0,0.0,D,144,P,0
4210,01,1,0,1,0,0,50.0,0,0.0,0.0,0.0,0.0,0.0,C,151,S,1
4210,02,1,0,1,0,0,28.0,0,0.0,0.0,0.0,0.0,0.0,C,151,S,1
4211,01,1,0,1,0,1,26.0,0,0.0,0.0,0.0,0.0,0.0,C,134,P,1
4214,01,1,0,0,0,1,23.0,0,3.0,343.0,0.0,4280.0,0.0,E,262,P,0
4215,01,0,1,0,0,1,34.0,1,992.0,0.0,14.0,0.0,0.0,D,145,P,0
4216,01,1,0,1,0,1,65.0,0,0.0,0.0,0.0,0.0,0.0,B,134,P,1
4218,01,0,1,1,0,1,29.0,0,0.0,0.0,0.0,0.0,0.0,F,867,P,1
4219,02,0,1,0,0,1,40.0,0,1268.0,0.0,0.0,0.0,0.0,F,868,P,0
4219,03,0,1,0,0,1,32.0,0,1331.0,416.0,0.0,665.0,64.0,F,868,P,0
4220,01,0,0,0,0,1,31.0,0,553.0,224.0,9.0,1.0,0.0,E,263,P,0
4221,01,0,0,0,0,1,13.0,0,27.0,81.0,1080.0,0.0,0.0,F,869,P,1
4222,01,0,0,0,0,1,29.0,0,37.0,0.0,167.0,608.0,0.0,G,692,P,0
4222,02,0,0,0,0,1,28.0,0,0.0,53.0,0.0,732.0,6.0,E,264,P,0
4223,01,0,1,0,0,0,19.0,0,1184.0,88.0,0.0,0.0,334.0,F,790,S,1
4225,01,0,1,1,0,1,22.0,0,0.0,0.0,0.0,0.0,0.0,E,266,P,0
4230,01,0,0,0,0,1,21.0,0,0.0,0.0,23.0,820.0,22.0,F,873,P,0
4231,01,0,0,0,0,0,24.0,0,0.0,0.0,1435.0,10.0,0.0,F,791,S,1
4232,01,1,0,0,0,1,47.0,0,0.0,4983.0,0.0,173.0,43.0,B,164,S,1
4233,01,1,0,0,0,1,27.0,0,0.0,144.0,76.0,184.0,3932.0,B,135,P,0
4237,01,0,0,0,0,1,18.0,0,0.0,0.0,774.0,0.0,13.0,E,277,S,1
4238,01,1,0,1,0,0,36.0,0,0.0,0.0,0.0,0.0,0.0,B,165,S,1
4239,01,0,0,0,0,1,68.0,0,0.0,1.0,223.0,580.0,0.0,F,875,P,0
4242,01,0,1,1,0,1,28.0,0,0.0,0.0,0.0,0.0,0.0,F,877,P,1
4243,01,0,1,0,0,1,36.0,0,3002.0,21.0,150.0,0.0,0.0,D,136,S,0
4244,01,0,0,0,0,1,17.0,0,0.0,628.0,0.0,66.0,449.0,F,794,S,1
4245,01,0,0,1,0,1,13.0,0,0.0,0.0,0.0,0.0,0.0,G,695,S,1
4246,01,0,0,0,0,1,30.0,0,0.0,10.0,0.0,3840.0,329.0,G,693,P,0
4249,01,1,0,0,0,1,58.0,0,0.0,2946.0,0.0,101.0,387.0,B,166,S,1
4249,02,1,0,1,0,1,43.0,0,0.0,0.0,0.0,0.0,0.0,B,166,S,1
4249,03,1,0,0,0,0,20.0,0,354.0,1546.0,323.0,284.0,315.0,B,166,S,1
4252,01,0,0,0,0,1,15.0,0,156.0,1.0,1132.0,192.0,33.0,F,795,S,1
4253,01,0,0,0,0,1,30.0,0,488.0,0.0,242.0,0.0,79.0,G,696,P,0
4254,01,1,0,0,0,0,33.0,0,5493.0,9401.0,23.0,3013.0,303.0,B,136,P,0
4254,02,1,0,1,0,1,25.0,0,0.0,0.0,0.0,0.0,0.0,B,136,P,1
4254,03,1,0,0,0,1,62.0,0,0.0,22.0,0.0,3314.0,22.0,B,136,P,0
4255,01,0,0,1,1,0,41.0,0,0.0,0.0,0.0,0.0,0.0,G,697,P,1
4256,01,0,0,0,0,1,27.0,0,6.0,0.0,0.0,768.0,1141.0,F,880,P,0
4256,02,0,0,1,0,1,18.0,0,0.0,0.0,0.0,0.0,0.0,G,698,P,0
4256,03,0,0,1,0,1,27.0,0,0.0,0.0,0.0,0.0,0.0,G,698,P,1
4256,04,0,0,0,0,1,19.0,0,571.0,0.0,0.0,97.0,813.0,F,880,P,1
4256,05,0,0,0,0,1,37.0,0,0.0,0.0,115.0,671.0,0.0,G,698,P,0
4256,06,0,0,1,0,1,24.0,0,0.0,0.0,0.0,0.0,0.0,G,698,P,0
4256,07,0,0,0,0,1,29.0,0,13.0,0.0,664.0,74.0,101.0,G,698,P,0
4256,08,0,0,0,0,0,44.0,0,0.0,0.0,608.0,0.0,91.0,F,880,P,0
4257,01,0,0,0,0,1,19.0,0,0.0,265.0,882.0,2.0,293.0,F,881,P,0
4258,01,1,0,0,0,1,39.0,0,0.0,266.0,0.0,1254.0,197.0,A,37,P,0
4258,03,1,0,0,0,1,39.0,0,9.0,1525.0,0.0,0.0,146.0,A,37,P,0
4259,01,0,1,1,0,1,41.0,0,0.0,0.0,0.0,0.0,0.0,F,796,S,1
4260,01,0,0,1,0,1,27.0,0,0.0,0.0,0.0,0.0,0.0,G,696,S,1
4261,01,0,1,0,0,0,56.0,0,412.0,492.0,9.0,117.0,33.0,D,137,S,1
4262,01,1,0,1,0,1,22.0,0,0.0,0.0,0.0,0.0,0.0,C,135,P,1
4262,02,1,0,0,0,0,26.0,0,1.0,1269.0,4790.0,270.0,5116.0,C,135,P,0
4264,01,0,0,0,0,1,24.0,0,0.0,0.0,0.0,0.0,1300.0,F,797,S,0
4266,01,0,0,1,1,0,18.0,0,0.0,0.0,0.0,0.0,0.0,G,697,S,1
4267,02,0,0,0,0,1,32.0,0,0.0,0.0,1020.0,0.0,0.0,F,883,P,1
4271,01,1,0,1,0,1,25.0,0,0.0,0.0,0.0,0.0,0.0,A,38,P,1
4272,01,0,0,0,0,1,55.0,0,0.0,252.0,1.0,0.0,553.0,F,799,S,1
4273,01,0,0,0,1,0,19.0,0,0.0,2.0,0.0,669.0,0.0,F,884,P,0
4274,01,0,0,0,0,1,24.0,0,0.0,717.0,222.0,8.0,1.0,G,698,S,1
4278,01,1,0,0,0,1,32.0,0,401.0,3724.0,5.0,422.0,62.0,C,154,S,1
4280,01,0,1,0,0,1,24.0,0,0.0,0.0,0.0,0.0,0.0,E,267,P,0
4289,01,0,1,1,0,1,32.0,0,0.0,0.0,0.0,0.0,0.0,F,890,P,1
4291,01,0,0,1,0,1,36.0,0,0.0,0.0,0.0,0.0,0.0,G,701,S,0
4292,01,1,0,0,0,0,28.0,0,0.0,31.0,0.0,1283.0,871.0,A,52,S,1
4293,01,0,0,0,0,1,52.0,0,0.0,559.0,0.0,0.0,0.0,F,801,S,1
4294,01,0,0,0,0,1,29.0,0,646.0,91.0,13.0,0.0,0.0,G,702,S,1
4295,01,0,1,0,0,0,23.0,0,49.0,0.0,2716.0,0.0,0.0,D,147,P,1
4296,01,0,0,1,0,1,35.0,0,0.0,0.0,0.0,0.0,0.0,G,703,S,0
4297,01,1,0,0,0,0,41.0,0,14.0,6777.0,81.0,604.0,2936.0,B,138,P,0
4301,01,1,0,1,0,0,33.0,0,0.0,0.0,0.0,0.0,0.0,E,269,P,1
4302,01,0,0,1,0,0,6.0,0,0.0,0.0,0.0,0.0,0.0,G,706,P,1
4303,01,0,0,0,0,0,15.0,0,36.0,841.0,0.0,0.0,0.0,F,803,S,1
4303,02,0,0,0,0,1,38.0,0,0.0,668.0,84.0,267.0,0.0,G,705,S,0
4305,01,0,0,0,0,1,56.0,0,0.0,779.0,12.0,3.0,35.0,F,893,P,0
4305,02,0,0,1,1,0,4.0,0,0.0,0.0,0.0,0.0,0.0,G,707,P,1
4305,03,0,0,1,1,0,21.0,0,0.0,0.0,0.0,0.0,0.0,G,707,P,1
4306,01,0,1,0,0,0,22.0,0,1371.0,0.0,235.0,0.0,0.0,F,805,S,1
4309,01,0,0,0,0,1,37.0,0,0.0,0.0,785.0,3.0,0.0,E,270,P,0
4309,02,0,0,0,0,1,6.0,0,0.0,0.0,0.0,0.0,0.0,G,709,P,1
4311,01,0,0,0,0,1,22.0,0,563.0,521.0,364.0,0.0,0.0,F,807,S,0
4312,01,1,0,0,0,1,26.0,0,0.0,137.0,0.0,0.0,7629.0,B,139,P,0
4315,01,0,0,0,0,1,22.0,0,0.0,3.0,486.0,0.0,228.0,E,272,P,1
4317,01,0,1,0,0,1,24.0,0,439.0,0.0,2140.0,0.0,0.0,D,139,S,1
4318,01,0,1,1,0,1,25.0,0,0.0,0.0,0.0,0.0,0.0,F,808,S,1
4319,01,0,0,0,0,1,48.0,0,2.0,0.0,83.0,589.0,233.0,G,711,P,0
4320,01,0,0,0,0,1,24.0,0,786.0,0.0,0.0,7.0,0.0,E,273,P,0
4324,01,0,1,0,0,0,3.0,0,0.0,0.0,0.0,0.0,0.0,F,810,S,1
4324,02,0,1,1,0,1,24.0,0,0.0,0.0,0.0,0.0,0.0,F,810,S,1
4324,03,0,1,0,0,1,25.0,0,412.0,0.0,567.0,775.0,0.0,F,810,S,0
4324,04,0,1,1,0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,F,810,S,1
4327,01,0,0,0,0,1,20.0,0,0.0,187.0,712.0,0.0,0.0,F,811,S,1
4330,01,0,1,0,0,0,28.0,0,427.0,0.0,754.0,0.0,0.0,D,140,S,1
4332,01,0,0,1,0,0,17.0,0,0.0,0.0,0.0,0.0,0.0,G,707,S,1
4333,01,1,0,0,0,0,28.0,0,0.0,3345.0,0.0,2143.0,27.0,B,141,P,0
4334,01,1,0,1,0,1,47.0,0,0.0,0.0,0.0,0.0,0.0,A,53,S,1
4335,01,0,1,1,0,1,34.0,0,0.0,0.0,0.0,0.0,0.0,E,281,S,0
4336,01,1,0,0,0,1,29.0,1,267.0,1418.0,257.0,843.0,0.0,C,155,S,1
4336,02,1,0,1,0,1,14.0,0,0.0,0.0,0.0,0.0,0.0,C,155,S,1
4336,04,1,0,0,0,0,40.0,0,2320.0,0.0,4874.0,3131.0,498.0,C,155,S,1
4337,01,0,1,0,0,1,49.0,0,22.0,0.0,1129.0,0.0,77.0,F,813,S,1
4338,01,1,0,0,0,1,51.0,0,0.0,0.0,0.0,0.0,0.0,C,156,S,1
4338,02,1,0,0,0,1,41.0,0,0.0,545.0,0.0,2740.0,293.0,C,156,S,1
4338,03,1,0,0,0,0,44.0,0,0.0,14201.0,0.0,22.0,584.0,C,156,S,1
4339,01,0,1,0,0,1,47.0,0,2044.0,0.0,95.0,0.0,120.0,F,814,S,0
4340,01,0,0,0,0,1,22.0,0,0.0,0.0,945.0,0.0,4.0,F,815,S,1
4344,01,0,0,0,0,1,18.0,0,0.0,35.0,661.0,0.0,63.0,F,816,S,1
4345,01,0,0,0,0,1,28.0,0,0.0,1125.0,3.0,562.0,7.0,G,717,P,0
4346,01,0,0,0,0,0,22.0,0,429.0,2.0,232.0,0.0,59.0,E,274,P,1
4347,01,0,0,0,0,1,50.0,0,444.0,0.0,408.0,0.0,0.0,G,718,P,0
4348,01,1,0,1,0,1,47.0,1,0.0,0.0,0.0,0.0,0.0,B,142,P,1
4349,01,0,1,0,0,1,55.0,0,802.0,0.0,155.0,4.0,337.0,E,275,P,0
4350,01,0,0,1,0,1,21.0,0,0.0,0.0,0.0,0.0,0.0,G,709,S,1
4350,02,0,0,0,1,0,39.0,0,0.0,0.0,1.0,0.0,2330.0,G,709,S,0
4352,01,1,0,0,0,1,37.0,0,33.0,3484.0,17.0,4.0,1384.0,C,157,S,1
4352,02,1,0,0,0,1,31.0,0,22.0,10025.0,2.0,124.0,1.0,C,157,S,1
4356,01,1,0,1,0,0,28.0,0,0.0,0.0,0.0,0.0,0.0,B,167,S,1
4357,01,0,1,0,0,1,23.0,0,118.0,0.0,949.0,206.0,2071.0,D,148,P,0
4359,02,1,0,0,0,0,40.0,0,0.0,17687.0,0.0,425.0,155.0,C,137,P,1
4359,03,1,0,0,0,0,54.0,0,0.0,1832.0,0.0,0.0,1768.0,C,137,P,0
4360,01,0,1,1,0,1,18.0,0,0.0,0.0,0.0,0.0,0.0,F,896,P,1
4361,01,0,0,0,0,0,27.0,0,0.0,14.0,0.0,734.0,331.0,F,819,S,1
4362,01,1,0,0,0,1,43.0,0,0.0,1947.0,0.0,0.0,1651.0,B,168,S,1
4364,01,0,0,1,1,0,25.0,0,0.0,0.0,0.0,0.0,0.0,G,720,P,1
4367,01,0,0,1,0,0,37.0,0,0.0,0.0,0.0,0.0,0.0,G,710,S,1
4368,01,0,1,1,0,0,32.0,0,0.0,0.0,0.0,0.0,0.0,F,900,P,1
4369,01,0,0,0,0,1,19.0,0,857.0,0.0,0.0,0.0,0.0,F,820,S,0
4371,02,1,0,0,0,0,39.0,0,106.0,243.0,126.0,7.0,4967.0,C,158,S,0
4371,04,1,0,0,0,1,25.0,0,0.0,4384.0,4285.0,812.0,360.0,C,158,S,1
4372,02,0,1,0,0,1,42.0,0,954.0,0.0,1.0,0.0,0.0,E,283,S,0
4373,01,0,0,0,1,0,36.0,0,735.0,0.0,2.0,0.0,0.0,F,822,S,0
4376,01,0,0,0,1,0,43.0,0,0.0,168.0,3.0,0.0,452.0,E,284,S,1
4382,01,0,0,0,1,0,23.0,0,65.0,94.0,0.0,0.0,445.0,F,901,P,1
4383,01,1,0,0,0,1,57.0,0,0.0,0.0,0.0,0.0,0.0,B,169,S,1
4386,02,1,0,0,0,1,51.0,0,0.0,16455.0,885.0,0.0,363.0,B,170,S,1
4387,01,0,1,0,1,0,32.0,0,192.0,0.0,441.0,18.0,0.0,F,902,P,0
4390,01,0,1,1,0,1,8.0,0,0.0,0.0,0.0,0.0,0.0,F,903,P,1
4390,02,0,1,1,0,1,44.0,0,0.0,0.0,0.0,0.0,0.0,F,903,P,1
4390,03,0,1,0,0,1,27.0,0,875.0,0.0,61.0,289.0,0.0,F,903,P,0
4391,01,0,0,0,0,1,48.0,0,383.0,0.0,0.0,393.0,10.0,F,904,P,1
4392,01,0,0,0,0,0,13.0,0,38.0,0.0,0.0,733.0,0.0,G,714,S,0
4393,01,0,0,1,0,1,5.0,0,0.0,0.0,0.0,0.0,0.0,G,722,P,0
4393,02,0,0,0,0,1,18.0,0,754.0,0.0,34.0,0.0,0.0,E,278,P,0
4395,01,0,0,0,0,1,23.0,0,0.0,0.0,206.0,681.0,31.0,F,905,P,0
4396,01,0,0,0,0,1,23.0,0,0.0,153.0,11.0,646.0,0.0,G,715,S,0
4399,01,0,0,0,0,1,25.0,0,141.0,3.0,640.0,0.0,100.0,G,724,P,0
4400,01,0,1,0,0,1,32.0,0,689.0,0.0,610.0,0.0,0.0,E,285,S,0
4400,02,0,1,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,F,830,S,1
4401,02,0,0,1,1,0,18.0,0,0.0,0.0,0.0,0.0,0.0,G,716,S,1
4402,01,0,0,1,1,0,29.0,0,0.0,0.0,0.0,0.0,0.0,G,725,P,0
4403,01,0,0,0,0,1,55.0,0,134.0,935.0,0.0,6.0,394.0,F,831,S,0
4405,01,1,0,1,0,1,27.0,0,0.0,0.0,0.0,0.0,0.0,C,159,S,1
4407,01,0,0,1,0,1,55.0,0,0.0,0.0,0.0,0.0,0.0,G,719,S,1
4408,01,0,1,1,0,1,75.0,0,0.0,0.0,0.0,0.0,0.0,F,906,P,1
4409,01,1,0,0,0,1,50.0,0,0.0,817.0,388.0,78.0,693.0,C,160,S,1
4410,01,0,0,0,0,1,23.0,0,27.0,0.0,32.0,725.0,0.0,G,720,S,0
4411,01,0,0,0,1,0,37.0,0,715.0,0.0,54.0,0.0,0.0,G,721,S,1
4413,01,0,0,0,0,1,33.0,0,0.0,0.0,232.0,0.0,622.0,G,722,S,0
4415,01,0,1,0,0,1,45.0,0,941.0,281.0,36.0,12.0,39.0,F,833,S,0
4416,01,1,0,1,0,0,47.0,0,0.0,0.0,0.0,0.0,0.0,B,143,P,1
4422,01,1,0,1,0,1,13.0,0,0.0,0.0,0.0,0.0,0.0,B,172,S,1
4422,02,1,0,0,0,1,29.0,0,0.0,6338.0,0.0,1366.0,89.0,B,172,S,1
4424,01,0,1,0,0,1,19.0,0,30.0,0.0,42.0,3565.0,7.0,E,287,S,0
4426,01,0,1,1,0,1,30.0,0,0.0,0.0,0.0,0.0,0.0,F,835,S,1
4427,01,1,0,0,0,0,39.0,0,3.0,83.0,0.0,805.0,2983.0,D,141,S,0
4427,02,1,0,0,0,1,31.0,0,0.0,46.0,0.0,209.0,2908.0,D,141,S,0
4428,01,1,0,0,0,0,29.0,0,0.0,11417.0,12.0,795.0,402.0,C,162,S,1
4429,01,0,1,0,0,1,16.0,0,546.0,90.0,23.0,513.0,0.0,E,288,S,0
4430,01,0,0,0,1,0,18.0,0,0.0,2.0,1513.0,0.0,0.0,F,836,S,1
4431,01,0,0,0,0,0,38.0,0,8.0,0.0,1414.0,10.0,3.0,G,727,P,0
4432,01,0,0,1,0,1,50.0,0,0.0,0.0,0.0,0.0,0.0,G,728,P,0
4433,01,0,0,1,1,0,21.0,0,0.0,0.0,0.0,0.0,0.0,G,729,P,0
4436,01,0,0,1,1,0,22.0,0,0.0,0.0,0.0,0.0,0.0,G,730,P,1
4437,01,0,0,1,0,1,20.0,0,0.0,0.0,0.0,0.0,0.0,G,725,S,1
4438,01,0,1,0,0,1,36.0,0,721.0,0.0,471.0,0.0,0.0,F,910,P,0
4441,01,1,0,1,0,0,31.0,1,0.0,0.0,0.0,0.0,0.0,B,144,P,1
4441,03,1,0,0,0,0,50.0,0,0.0,4558.0,0.0,1.0,267.0,B,144,P,1
4444,01,0,0,0,0,1,40.0,0,0.0,901.0,0.0,0.0,89.0,E,291,S,0
4445,01,0,0,0,0,1,28.0,0,8.0,0.0,77.0,560.0,0.0,F,912,P,0
4446,01,1,0,0,0,1,38.0,0,2.0,114.0,771.0,3094.0,448.0,B,175,S,0
4446,02,1,0,0,0,1,37.0,0,0.0,3603.0,33.0,7113.0,1.0,B,175,S,0
4446,03,1,0,1,0,0,59.0,0,0.0,0.0,0.0,0.0,0.0,B,175,S,1
4446,04,1,0,0,0,0,41.0,0,35.0,6103.0,0.0,180.0,160.0,B,175,S,1
4448,01,0,0,0,0,1,40.0,0,0.0,0.0,2414.0,0.0,0.0,F,913,P,1
4449,01,0,1,0,0,1,43.0,0,130.0,0.0,870.0,31.0,26.0,D,142,S,1
4450,01,1,0,1,0,0,26.0,0,0.0,0.0,0.0,0.0,0.0,C,140,P,1
4450,03,1,0,1,0,0,22.0,0,0.0,0.0,0.0,0.0,0.0,C,140,P,1
4450,04,1,0,0,0,1,28.0,0,0.0,3627.0,0.0,31.0,3263.0,C,140,P,0
4453,01,1,0,0,0,1,28.0,0,0.0,2560.0,0.0,134.0,307.0,D,149,P,0
4457,01,0,0,0,0,1,24.0,0,698.0,0.0,51.0,2.0,4.0,F,917,P,1
4461,01,0,1,1,0,1,18.0,0,0.0,0.0,0.0,0.0,0.0,F,838,S,1
4462,01,0,0,0,0,1,20.0,0,399.0,77.0,311.0,0.0,16.0,F,918,P,0
4463,02,1,0,1,0,1,29.0,0,0.0,0.0,0.0,0.0,0.0,B,145,P,1
4464,01,0,0,0,0,1,21.0,0,0.0,0.0,0.0,0.0,0.0,G,728,S,0
4465,01,1,0,1,0,1,2.0,0,0.0,0.0,0.0,0.0,0.0,A,54,S,0
4465,02,1,0,0,0,1,43.0,0,31.0,76.0,0.0,1353.0,1713.0,A,54,S,0
4465,03,1,0,0,0,1,28.0,0,0.0,1883.0,0.0,1.0,4560.0,A,54,S,0
4466,01,1,0,0,0,0,31.0,1,0.0,2461.0,0.0,51.0,2141.0,A,40,P,0
4467,01,0,0,0,0,1,23.0,0,36.0,18.0,670.0,0.0,32.0,F,919,P,1
4469,01,1,0,1,0,1,26.0,0,0.0,0.0,0.0,0.0,0.0,B,146,P,1
4469,02,1,0,0,0,0,43.0,0,0.0,39.0,327.0,4643.0,85.0,B,146,P,0
4470,01,0,0,0,0,1,28.0,0,1549.0,0.0,5.0,0.0,0.0,F,839,S,0
4472,01,0,0,0,1,0,24.0,0,0.0,266.0,1455.0,59.0,0.0,G,734,P,0
4472,02,0,0,0,0,1,27.0,0,110.0,0.0,638.0,0.0,0.0,F,920,P,0
4473,02,0,1,0,0,1,27.0,0,994.0,0.0,26.0,1.0,0.0,E,292,S,0
4474,02,0,0,1,0,1,24.0,0,0.0,0.0,0.0,0.0,0.0,G,730,S,1
4475,01,1,0,0,0,1,50.0,1,13.0,239.0,0.0,161.0,2355.0,A,55,S,0
4475,02,1,0,1,0,0,27.0,0,0.0,0.0,0.0,0.0,0.0,A,55,S,1
4476,01,0,0,0,0,1,26.0,0,1170.0,0.0,0.0,187.0,100.0,F,921,P,0
4482,01,0,0,0,0,0,4.0,0,0.0,0.0,0.0,0.0,0.0,G,732,S,0
4482,02,0,0,0,0,1,9.0,0,0.0,0.0,0.0,0.0,0.0,G,732,S,1
4482,03,0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,G,732,S,1
4482,04,0,0,1,0,1,35.0,0,0.0,0.0,0.0,0.0,0.0,G,732,S,0
4482,05,0,0,1,0,1,3.0,0,0.0,0.0,0.0,0.0,0.0,G,732,S,1
4483,01,0,1,0,0,1,25.0,0,1956.0,0.0,161.0,239.0,28.0,D,151,P,0
4483,02,0,1,0,0,1,63.0,0,3087.0,0.0,60.0,2.0,0.0,D,151,P,0
4485,01,0,1,1,0,1,34.0,0,0.0,0.0,0.0,0.0,0.0,F,922,P,1
4485,02,0,1,0,0,1,35.0,0,1219.0,0.0,1742.0,740.0,0.0,F,922,P,0
4486,01,0,0,1,0,1,26.0,0,0.0,0.0,0.0,0.0,0.0,G,733,S,1
4487,01,0,0,0,0,1,39.0,0,0.0,3.0,0.0,802.0,49.0,G,735,P,0
4490,01,1,0,0,0,0,34.0,0,0.0,337.0,1339.0,92.0,264.0,D,143,S,0
4491,01,1,0,0,0,1,36.0,0,0.0,1013.0,1.0,16.0,2825.0,B,148,P,0
4492,01,0,0,1,0,1,46.0,0,0.0,0.0,0.0,0.0,0.0,G,736,P,1
4493,01,0,0,0,0,1,26.0,0,42.0,65.0,895.0,407.0,0.0,F,845,S,1
4494,01,0,1,1,0,1,28.0,0,0.0,0.0,0.0,0.0,0.0,F,846,S,1
4496,01,0,0,0,0,0,20.0,0,0.0,3080.0,7.0,0.0,67.0,F,924,P,1
4497,01,0,0,1,0,1,35.0,0,0.0,0.0,0.0,0.0,0.0,G,737,P,0
4498,01,0,0,0,0,0,11.0,0,0.0,0.0,0.0,0.0,0.0,G,734,S,0
4498,02,0,0,1,1,0,14.0,0,0.0,0.0,0.0,0.0,0.0,G,734,S,0
4498,03,0,0,1,1,0,4.0,0,0.0,0.0,0.0,0.0,0.0,G,734,S,1
4498,05,0,0,1,0,1,31.0,0,0.0,0.0,0.0,0.0,0.0,G,734,S,1
4498,06,0,0,0,0,1,15.0,0,0.0,893.0,0.0,0.0,0.0,G,734,S,1
4498,07,0,0,0,0,1,39.0,0,0.0,2.0,0.0,69.0,836.0,G,734,S,0
4498,08,0,0,0,0,1,7.0,0,0.0,0.0,0.0,0.0,0.0,G,734,S,0
4500,01,0,0,0,0,1,24.0,0,83.0,0.0,129.0,504.0,0.0,F,847,S,0
4502,01,0,1,1,0,1,26.0,0,0.0,0.0,0.0,0.0,0.0,E,281,P,0
4505,01,1,0,0,0,0,53.0,0,0.0,864.0,49.0,39.0,2376.0,C,165,S,1
4506,01,0,1,0,0,1,19.0,0,160.0,0.0,889.0,0.0,0.0,E,294,S,0
4508,01,0,1,0,0,0,54.0,0,433.0,0.0,867.0,19.0,1.0,F,926,P,0
4508,02,0,1,0,0,1,21.0,0,572.0,584.0,128.0,14.0,0.0,E,283,P,0
4508,03,0,1,0,0,1,25.0,0,1340.0,0.0,8.0,0.0,0.0,F,926,P,0
4509,01,0,1,0,0,1,48.0,0,137.0,0.0,877.0,0.0,0.0,E,295,S,1
4509,03,0,1,0,0,1,13.0,0,27.0,0.0,3246.0,0.0,0.0,D,144,S,1
4510,01,1,0,0,0,1,57.0,0,0.0,0.0,0.0,0.0,0.0,B,177,S,1
4511,01,1,0,1,0,1,25.0,0,0.0,0.0,0.0,0.0,0.0,B,178,S,1
4511,02,1,0,1,0,0,48.0,0,0.0,0.0,0.0,0.0,0.0,B,178,S,1
4512,01,0,1,0,0,1,34.0,0,849.0,51.0,375.0,0.0,24.0,E,296,S,0
4514,01,0,0,1,0,1,16.0,0,0.0,0.0,0.0,0.0,0.0,G,736,S,1
4515,01,0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,G,739,P,0
4515,02,0,0,0,0,0,15.0,0,6.0,1740.0,2184.0,0.0,0.0,G,739,P,1
4516,01,0,0,0,0,0,37.0,0,426.0,0.0,2.0,194.0,308.0,F,848,S,0
4517,01,0,0,0,0,1,37.0,0,452.0,0.0,234.0,19.0,1290.0,F,849,S,0
4518,01,0,0,0,0,1,49.0,0,820.0,1.0,690.0,292.0,13.0,G,740,P,0
4521,01,0,0,0,0,1,18.0,0,1.0,1.0,0.0,0.0,746.0,F,929,P,0
4522,01,0,0,0,0,1,25.0,0,101.0,32.0,0.0,137.0,633.0,F,850,S,1
4529,01,0,0,0,0,0,43.0,0,26.0,132.0,3.0,117.0,555.0,G,738,S,0
4530,01,0,0,0,0,1,20.0,0,9.0,0.0,157.0,525.0,0.0,F,933,P,0
4531,01,1,0,1,0,1,54.0,0,0.0,0.0,0.0,0.0,0.0,C,142,P,1
4532,01,0,0,1,0,1,30.0,0,0.0,0.0,0.0,0.0,0.0,G,739,S,1
4533,01,1,0,1,0,1,37.0,0,0.0,0.0,0.0,0.0,0.0,B,149,P,1
4534,01,0,0,0,0,0,30.0,0,60.0,41.0,553.0,1.0,0.0,F,851,S,1
4535,01,0,0,0,0,1,20.0,0,631.0,93.0,0.0,0.0,0.0,F,934,P,0
4535,02,0,0,0,0,1,20.0,0,25.0,0.0,796.0,44.0,44.0,G,742,P,0
4537,01,0,0,0,0,1,24.0,0,0.0,591.0,0.0,0.0,1560.0,F,852,S,0
4538,01,0,0,0,0,1,44.0,0,0.0,121.0,0.0,748.0,0.0,F,935,P,0
4539,01,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,G,740,S,1
4539,02,0,0,1,0,1,15.0,0,0.0,0.0,0.0,0.0,0.0,G,740,S,1
4542,01,1,0,1,0,1,19.0,0,0.0,0.0,0.0,0.0,0.0,B,150,P,1
4542,02,1,0,1,0,0,20.0,0,0.0,0.0,0.0,0.0,0.0,B,150,P,1
4543,01,0,1,0,1,0,20.0,1,14.0,0.0,59.0,1777.0,0.0,F,936,P,0
4544,01,0,0,1,0,1,34.0,0,0.0,0.0,0.0,0.0,0.0,G,743,P,1
4547,01,0,0,0,0,1,20.0,0,0.0,25.0,0.0,0.0,803.0,E,297,S,1
4549,01,0,0,0,0,1,42.0,0,0.0,1.0,0.0,17.0,1601.0,E,298,S,0
4552,01,0,1,0,0,1,43.0,0,375.0,103.0,1990.0,36.0,0.0,F,937,P,1
4553,01,1,0,0,1,0,55.0,1,0.0,102.0,0.0,278.0,5353.0,C,143,P,0
4555,01,0,0,0,0,1,21.0,0,29.0,27.0,47.0,694.0,11.0,G,743,S,0
