CryoSleep,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Europa,Mars,no_info,PSO J318.5-22,TRAPPIST-1e,no_info,B,C,D,E,F,G,T,no_info,S,no_info,02,03,04,05,06,07,08
1,-0.3364730301323158,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,-0.19698599277648587,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,-0.6851906235218905,0,-0.33310465947702855,-0.07046068135354386,0.565958383250017,-0.2697374085302752,-0.26300328786535954,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,-0.6154471048439756,0,-0.33310465947702855,-0.2810267305009518,4.209937039450334,-0.23952855386098096,0.03680416961504338,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,-1.0339082169114653,0,-0.2876832205928351,-0.24405233496613907,-0.2835786325139853,0.2375936507687553,-0.26300328786535954,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,-0.6851906235218905,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.9641646982335503,0,-0.2044105826384804,-0.047273348560525716,-0.016007918887527867,-0.26618342562800534,-0.26300328786535954,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,-0.2667295114544008,0,-0.304337748183706,-0.2810267305009518,-0.2835786325139853,1.2211584189719544,-0.26300328786535954,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,-0.3364730301323158,0,-0.33310465947702855,-0.26034613638825993,-0.2835786325139853,-0.19599226330817449,0.6734541234410755,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0,-0.4759600674881457,0,-0.33310465947702855,-0.2785199918206255,-0.2835786325139853,-0.2706259042558427,0.8542203845689654,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.19698599277648587,0,1.4504438407089688,-0.27663993781038076,-0.2835786325139853,-0.2644064341768704,-0.26300328786535954,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,-0.4062165488102307,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
0,-0.6154471048439756,0,-0.33310465947702855,-0.2810267305009518,-0.2819063155538199,-0.2706259042558427,1.7298345177396715,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0,1.6860890115272178,0,0.15593283250945456,-0.20582457009116323,-0.26016619507167027,0.12919717224952285,-0.26300328786535954,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1.8255760488830477,0,-0.2695146450391577,-0.2785199918206255,1.7482864740869257,-0.2706259042558427,-0.26035792794641477,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0,-0.4759600674881457,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,0.3859724369385243,-0.23743147531556044,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0.4307056753247487,0,0.5389869670994862,-0.2810267305009518,0.4840148522019145,-0.25107899829335817,-0.26300328786535954,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.7794232687143234,0,0.8584510872516471,-0.2810267305009518,-0.1364147400194337,-0.2706259042558427,-0.26300328786535954,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,-0.4759600674881457,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,1.1557914153286648,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.4759600674881457,0,-0.040893402655383854,-0.2804000458308702,0.7867042219918444,-0.25729846837233056,-0.2365496886759122,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.5457035861660606,0,0.20286831935645447,-0.21021136278173425,-0.2835786325139853,0.1620715140955196,-0.26300328786535954,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,2.453267716984282,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0.7794232687143234,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,-1.452369328978955,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.2667295114544008,0,-0.33310465947702855,0.22846790627536562,-0.13474242305926834,-0.25996395554903295,-0.26300328786535954,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,-0.6851906235218905,0,0.5995488856117442,-0.2810267305009518,-0.20665205234637876,-0.2706259042558427,-0.2506582749102841,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1,-0.3364730301323158,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,-1.2431387729452101,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1,0.15173160061308888,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1.1978843807818131,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0.15173160061308888,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,-0.8246776608777204,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-0.8944211795556354,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1.9650630862388776,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,-0.05749895542065597,0,-0.32553441966299634,1.0049302125064323,-0.2835786325139853,2.696949819139537,-0.26300328786535954,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.12724247409857092,0,-0.33310465947702855,-0.07735421272444114,-0.2835786325139853,-0.2635179384513029,1.1672546416440919,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,-0.05749895542065597,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,-0.19698599277648587,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,-0.8246776608777204,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,0.5004491940026636,0,-0.32553441966299634,-0.2810267305009518,1.2148173637941764,-0.2706259042558427,-0.26212150122571126,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
0,-0.3364730301323158,0,-0.3315906115142221,0.21405415886348947,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0,-0.7549341421998055,0,-0.33310465947702855,0.1783331326688399,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.6154471048439756,0,-0.3300765635514157,-0.2810267305009518,-0.2718724137928278,-0.2688489128047078,0.21933400402222986,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,-1.312882291623125,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,-0.011597523514861565,0,-0.3300765635514157,0.19086682607047134,-0.27521704771315847,-0.2706259042558427,-0.26300328786535954,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
1,-0.4062165488102307,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,0.5004491940026636,0,-0.26800059707635127,-0.27977336116078866,-0.2835786325139853,-0.25818696409789804,14.142745044068,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-0.12724247409857092,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.7558325302051327,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.6399362313584935,0,-0.33310465947702855,1.8847954893009582,-0.2835786325139853,1.049678743937431,0.7572238542076586,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0.012244563257258978,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0.5701927126805786,0,-0.33310465947702855,0.06929000007464653,0.32848937490653607,-0.2706259042558427,-0.20833251620716842,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.5004491940026636,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,-0.7549341421998055,0,-0.2695146450391577,-0.21647820948254995,-0.2835786325139853,0.17184496707676186,-0.26300328786535954,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,-0.05749895542065597,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,2.244037160950537,0,-0.33310465947702855,-0.2804000458308702,0.17798084849165377,0.09365734322682369,-0.21538680932435436,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.6851906235218905,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,0.15940602691881714,0.040331316173636354,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0.012244563257258978,0,-0.29525346040686734,0.1526390611954955,-0.2835786325139853,-0.2706259042558427,-0.26212150122571126,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0.5701927126805786,0,1.6048767329152265,-0.2810267305009518,-0.2819063155538199,-0.17200287871785255,0.09676566111112396,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.012244563257258978,0,-0.1438486641262224,2.9470260050892216,-0.26852777987249704,-0.2697374085302752,-0.26212150122571126,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0.6399362313584935,0,-0.33310465947702855,0.15451911520574022,-0.2835786325139853,-0.22708961370303626,0.5094418084665021,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0.8491667873922384,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
1,-0.4062165488102307,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1.337371418137643,0,-0.33310465947702855,-0.2810267305009518,-0.2819063155538199,-0.2706259042558427,-0.26300328786535954,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,-2.0103174784022744,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
0,1.1978843807818131,0,-0.17412962338235138,-0.07108736602362542,-0.2835786325139853,-0.20665421201498424,0.07912992831815908,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0.5004491940026636,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1,0.9189103060701533,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-0.011597523514861565,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,-0.8944211795556354,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0.9886538247480683,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0.7794232687143234,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,-0.4759600674881457,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0.7096797500364085,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,0.7458132057933533,-0.26300328786535954,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1,0.5701927126805786,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,-0.05749895542065597,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,0.012244563257258978,0,-0.18624200708480299,-0.2810267305009518,0.4589300977994341,0.054563531301854616,-0.26300328786535954,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,-1.0339082169114653,0,-0.3315906115142221,-0.2810267305009518,1.0994274935427666,-0.2706259042558427,-0.26035792794641477,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0,-0.9641646982335503,0,-0.33310465947702855,-0.031606231808486436,-0.2835786325139853,0.14430159958417,-0.26300328786535954,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
0,-0.8246776608777204,0,-0.33310465947702855,-0.010298953025713016,-0.2835786325139853,2.3975267596232968,-0.26300328786535954,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1,-1.7313434036906148,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,-0.3364730301323158,0,-0.3285625155886092,1.0055568971765139,0.27664754914140993,-0.2706259042558427,-0.25947614130676655,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
0,-0.011597523514861565,0,-0.2695146450391577,-0.2810267305009518,0.8385460477569705,-0.20754270774055172,-0.26300328786535954,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,-0.4759600674881457,0,-0.33310465947702855,-0.1738636519170031,3.450705139535261,-0.2697374085302752,0.44242602385323554,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0.6399362313584935,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1,0.08198808193517393,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1,0.012244563257258978,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1,-0.19698599277648587,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0.8491667873922384,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.476858455493473,0,-0.26800059707635127,0.1332118364229668,-0.2819063155538199,-0.195103767582607,-0.26300328786535954,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0.36096215664683373,0,0.018154467894067664,0.005368163726326264,-0.2819063155538199,-0.07693383608213229,-0.26300328786535954,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,-0.3364730301323158,0,-0.17412962338235138,-0.2810267305009518,-0.221702904987867,0.18961488158811143,-0.26300328786535954,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0,-0.3364730301323158,0,-0.33310465947702855,-0.2810267305009518,1.0342071320963175,-0.2706259042558427,-0.26035792794641477,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0,1.1281408621038982,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.4307056753247487,0,-0.33310465947702855,-0.03787307850930215,-0.2835786325139853,1.3215584359610797,2.2862418873577135,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-0.4062165488102307,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,-0.4062165488102307,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,-0.5457035861660606,0,-0.32704846762580275,-0.2810267305009518,-0.05447120897133112,1.1865070856748228,0.13820963317459142,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1,-0.6851906235218905,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.3364730301323158,0,-0.29525346040686734,-0.10304828419778556,-0.2835786325139853,0.022577685181425368,-0.20656894292787192,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0,-1.8708304410464447,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0,-2.0103174784022744,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
1,-0.6154471048439756,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
0,0.4307056753247487,0,-0.33310465947702855,-0.26222619039850464,0.3134385222650478,0.11586973636601067,-0.26300328786535954,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0.36096215664683373,0,1.7926186803032262,-0.2810267305009518,-0.27688936467332387,0.04834406122288226,-0.26300328786535954,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.19698599277648587,0,0.8902460944705824,-0.2434256502960575,-0.2835786325139853,-0.2564099726467631,-0.26035792794641477,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,-0.19698599277648587,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1,0.22147511929100383,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.2667295114544008,0,-0.33310465947702855,10.643340438360998,-0.2835786325139853,-0.05649843439408027,1.590512228675249,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0.08198808193517393,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,1.9650630862388776,0,-0.33310465947702855,2.1373494113438314,-0.2618385120318356,-0.0973692377701843,3.153038154131937,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,-0.4062165488102307,0,-0.2452898776342545,-0.03285960114864958,-0.25849387811150487,-0.2706259042558427,-0.10428169272867563,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0.22147511929100383,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-0.12724247409857092,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.6154471048439756,0,1.751739385307452,-0.11370192358917226,-0.22337522194803236,-0.2706259042558427,-0.26300328786535954,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,-0.5457035861660606,0,-0.15141890394025465,-0.13375583303178254,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0,-0.6851906235218905,0,0.02723875567090636,-0.2804000458308702,-0.23675375762935522,-0.08670728906337456,-0.1580706777472185,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.8944211795556354,0,0.3088516767529059,-0.2810267305009518,0.127811339686693,0.05811751420412453,-0.26300328786535954,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.7549341421998055,0,-0.1347643763493837,-0.2810267305009518,1.3552919884480663,-0.2697374085302752,-0.26300328786535954,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,-0.7549341421998055,0,0.6086331733885829,-0.2478124429866285,-0.2702000968326624,-0.2288666051541712,-0.228613608919078,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,-0.4759600674881457,0,-0.33310465947702855,-0.2810267305009518,1.2031111450730188,-0.2706259042558427,-0.26300328786535954,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
1,-0.011597523514861565,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0.4307056753247487,0,0.3209640604553575,-0.2810267305009518,0.346884861468355,-0.2706259042558427,-0.26300328786535954,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,-1.452369328978955,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,-1.6615998850126998,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1,0.7794232687143234,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0,0.15173160061308888,0,4.922155819424156,-0.2810267305009518,0.10439890224437796,-0.2706259042558427,-0.26300328786535954,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
